site,Count_Date,dayOfYear,Start_Time,surveyYear,Interval_1,Interval_2,Interval_3,Interval_4,Interval_5,Interval_6,Interval_7,Interval_8,Interval_9,Interval_10,Interval_11,Interval_12,Interval_13,Interval_14,Interval_15,Interval_16,Interval_17,Interval_18,Interval_19,Interval_20,Interval_21,Interval_22,Interval_23,Interval_24,sunrise,mas
3197,2025-05-20,140,8H 16M 0S,2025,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,155.00000000000003
3213,2025-05-14,134,6H 4M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,16.999999999999993
3232,2025-05-14,134,6H 52M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,65.00000000000003
3254,2025-06-11,162,7H 3M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,93.99999999999999
3278,2025-05-21,141,9H 10M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,209.99999999999994
3367,2025-05-21,141,6H 40M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,60
3467,2025-05-15,135,7H 53M 0S,2025,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,126.99999999999997
3468,2025-05-15,135,8H 12M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,145.99999999999997
3515,2025-05-16,136,8H 55M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,189.99999999999997
3548,2025-05-14,134,8H 27M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,159.99999999999997
3573,2025-05-15,135,7H 29M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,103
3699,2025-05-15,135,6H 58M 0S,2025,0,1,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,72.00000000000001
3707,2025-06-05,156,6H 24M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,54.00000000000002
3708,2025-05-16,136,6H 33M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,47.999999999999986
3709,2025-05-16,136,6H 56M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,71.00000000000001
3719,2025-06-12,163,5H 50M 0S,2025,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,20.99999999999998
3791,2025-05-20,140,5H 37M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,-3.999999999999986
3815,2025-05-21,141,8H 39M 0S,2025,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,179
3863,2025-05-16,136,7H 35M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,109.99999999999999
3915,2025-05-21,141,8H 16M 0S,2025,0,0,0,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,156.00000000000003
3923,2025-06-11,162,5H 37M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,8.000000000000025
3987,2025-06-11,162,9H 23M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,233.99999999999997
3988,2025-05-20,140,9H 23M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,221.99999999999994
4030,2025-05-14,134,8H 6M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,139
4070,2025-05-16,136,9H 19M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,214
4071,2025-06-11,162,8H 34M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,184.99999999999997
4140,2025-05-21,141,6H 5M 0S,2025,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,24.999999999999964
4195,2025-05-20,140,6H 34M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,52.99999999999997
4196,2025-05-20,140,6H 51M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,69.99999999999997
4197,2025-05-20,140,7H 12M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,91
4199,2025-05-15,135,9H 54M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,248.00000000000003
4200,2025-05-15,135,9H 37M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,231.00000000000003
4224,2025-05-22,142,8H 20M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,161
4258,2025-05-22,142,6H 39M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,60
4272,2025-05-15,135,5H 52M 0S,2025,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,6.000000000000032
4273,2025-05-20,140,6H 13M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,31.999999999999993
4316,2025-05-16,136,7H 16M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,91
4320,2025-05-15,135,9H 18M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,212.00000000000006
4329,2025-05-20,140,9H 12M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,210.99999999999994
4330,2025-05-20,140,8H 53M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,191.99999999999994
4346,2025-06-06,157,6H 9M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,39.00000000000002
4450,2025-06-11,162,9H 0M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,211
4492,2025-05-20,140,7H 58M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,137
4493,2025-05-20,140,7H 34M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,112.99999999999997
4497,2025-05-22,142,7H 6M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,86.99999999999996
4607,2025-06-11,162,8H 6M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,156.99999999999997
4684,2025-05-16,136,6H 7M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,21.999999999999975
4704,2025-06-11,162,6H 34M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,64.99999999999999
4732,2025-06-05,156,6H 3M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,32.999999999999986
4816,2025-05-20,140,9H 45M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,244
4867,2025-06-12,163,7H 44M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,135
4887,2025-05-14,134,9H 5M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,198.00000000000006
4942,2025-05-20,140,5H 53M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,11.999999999999957
4963,2025-06-06,157,7H 37M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,127.00000000000003
4965,2025-06-06,157,7H 19M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,108.99999999999999
4981,2025-06-05,156,8H 23M 0S,2025,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,172.99999999999997
5091,2025-05-16,136,7H 55M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,130.00000000000003
5111,2025-05-20,140,6H 42M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,61
5195,2025-05-21,141,9H 40M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,239.99999999999994
5276,2025-06-05,156,8H 42M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,191.99999999999994
5315,2025-05-22,142,6H 41M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,61.99999999999999
5321,2025-05-15,135,6H 18M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,31.999999999999993
5328,2025-05-22,142,7H 45M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,125.99999999999997
5364,2025-05-21,141,10H 1M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,261.00000000000006
5380,2025-05-21,141,9H 3M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,203.00000000000003
5385,2025-06-10,161,8H 43M 0S,2025,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,194
5391,2025-05-20,140,7H 50M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,128.99999999999997
5452,2025-06-12,163,6H 22M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,52.99999999999997
5464,2025-06-04,155,8H 50M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,199.00000000000003
5500,2025-06-12,163,8H 25M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,175.99999999999997
5503,2025-06-12,163,8H 2M 0S,2025,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,153
5588,2025-06-06,157,7H 56M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,146
5691,2025-05-22,142,7H 17M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,97.99999999999997
5692,2025-05-22,142,7H 0M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,80.99999999999997
5774,2025-06-05,156,7H 24M 0S,2025,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,114.00000000000003
5804,2025-05-22,142,9H 44M 0S,2025,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,244.99999999999994
5808,2025-05-22,142,6H 17M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,37.99999999999997
